filename,image,majority_subtype,majority_label,n_buildings,majority_share
hurricane-matthew_00000006_post_disaster.json,hurricane-matthew_00000006_post_disaster.png,destroyed,3,0,
hurricane-matthew_00000049_post_disaster.json,hurricane-matthew_00000049_post_disaster.png,minor-damage,1,48,0.5208333333333334
hurricane-matthew_00000238_post_disaster.json,hurricane-matthew_00000238_post_disaster.png,destroyed,3,5,0.8
hurricane-matthew_00000388_post_disaster.json,hurricane-matthew_00000388_post_disaster.png,destroyed,3,0,
hurricane-matthew_00000264_post_disaster.json,hurricane-matthew_00000264_post_disaster.png,destroyed,3,1,1.0
hurricane-matthew_00000004_post_disaster.json,hurricane-matthew_00000004_post_disaster.png,destroyed,3,0,
hurricane-matthew_00000054_post_disaster.json,hurricane-matthew_00000054_post_disaster.png,minor-damage,1,42,0.5714285714285714
hurricane-matthew_00000239_post_disaster.json,hurricane-matthew_00000239_post_disaster.png,destroyed,3,0,
hurricane-matthew_00000354_post_disaster.json,hurricane-matthew_00000354_post_disaster.png,minor-damage,1,11,0.36363636363636365
hurricane-matthew_00000283_post_disaster.json,hurricane-matthew_00000283_post_disaster.png,destroyed,3,15,0.6
hurricane-matthew_00000279_post_disaster.json,hurricane-matthew_00000279_post_disaster.png,destroyed,3,25,0.72
hurricane-matthew_00000195_post_disaster.json,hurricane-matthew_00000195_post_disaster.png,destroyed,3,13,0.3076923076923077
hurricane-matthew_00000013_post_disaster.json,hurricane-matthew_00000013_post_disaster.png,destroyed,3,0,
hurricane-matthew_00000100_post_disaster.json,hurricane-matthew_00000100_post_disaster.png,no-damage,0,1,1.0
hurricane-matthew_00000222_post_disaster.json,hurricane-matthew_00000222_post_disaster.png,destroyed,3,18,0.5555555555555556
hurricane-matthew_00000366_post_disaster.json,hurricane-matthew_00000366_post_disaster.png,destroyed,3,13,0.7692307692307693
hurricane-matthew_00000302_post_disaster.json,hurricane-matthew_00000302_post_disaster.png,no-damage,0,258,0.3682170542635659
hurricane-matthew_00000126_post_disaster.json,hurricane-matthew_00000126_post_disaster.png,destroyed,3,288,0.34375
hurricane-matthew_00000306_post_disaster.json,hurricane-matthew_00000306_post_disaster.png,no-damage,0,172,0.6802325581395349
hurricane-matthew_00000103_post_disaster.json,hurricane-matthew_00000103_post_disaster.png,minor-damage,1,71,0.9295774647887324
hurricane-matthew_00000075_post_disaster.json,hurricane-matthew_00000075_post_disaster.png,minor-damage,1,190,0.8789473684210526
hurricane-matthew_00000248_post_disaster.json,hurricane-matthew_00000248_post_disaster.png,no-damage,0,31,0.3548387096774194
hurricane-matthew_00000069_post_disaster.json,hurricane-matthew_00000069_post_disaster.png,no-damage,0,6,1.0
hurricane-matthew_00000212_post_disaster.json,hurricane-matthew_00000212_post_disaster.png,destroyed,3,27,0.7407407407407407
hurricane-matthew_00000043_post_disaster.json,hurricane-matthew_00000043_post_disaster.png,no-damage,0,181,0.7734806629834254
hurricane-matthew_00000336_post_disaster.json,hurricane-matthew_00000336_post_disaster.png,destroyed,3,19,0.7368421052631579
hurricane-matthew_00000284_post_disaster.json,hurricane-matthew_00000284_post_disaster.png,minor-damage,1,3,0.6666666666666666
hurricane-matthew_00000143_post_disaster.json,hurricane-matthew_00000143_post_disaster.png,minor-damage,1,187,0.5133689839572193
hurricane-matthew_00000067_post_disaster.json,hurricane-matthew_00000067_post_disaster.png,minor-damage,1,63,0.42857142857142855
hurricane-matthew_00000338_post_disaster.json,hurricane-matthew_00000338_post_disaster.png,no-damage,0,158,0.6708860759493671
hurricane-matthew_00000079_post_disaster.json,hurricane-matthew_00000079_post_disaster.png,minor-damage,1,21,0.6190476190476191
hurricane-matthew_00000168_post_disaster.json,hurricane-matthew_00000168_post_disaster.png,destroyed,3,11,0.45454545454545453
hurricane-matthew_00000341_post_disaster.json,hurricane-matthew_00000341_post_disaster.png,destroyed,3,20,0.4
hurricane-matthew_00000072_post_disaster.json,hurricane-matthew_00000072_post_disaster.png,minor-damage,1,70,0.9142857142857143
hurricane-matthew_00000249_post_disaster.json,hurricane-matthew_00000249_post_disaster.png,destroyed,3,15,0.6
hurricane-matthew_00000265_post_disaster.json,hurricane-matthew_00000265_post_disaster.png,destroyed,3,38,0.5263157894736842
hurricane-matthew_00000003_post_disaster.json,hurricane-matthew_00000003_post_disaster.png,minor-damage,1,118,0.8898305084745762
hurricane-matthew_00000180_post_disaster.json,hurricane-matthew_00000180_post_disaster.png,destroyed,3,13,0.5384615384615384
hurricane-matthew_00000086_post_disaster.json,hurricane-matthew_00000086_post_disaster.png,minor-damage,1,56,0.6785714285714286
hurricane-matthew_00000232_post_disaster.json,hurricane-matthew_00000232_post_disaster.png,destroyed,3,4,0.25
hurricane-matthew_00000367_post_disaster.json,hurricane-matthew_00000367_post_disaster.png,no-damage,0,146,0.8287671232876712
hurricane-matthew_00000307_post_disaster.json,hurricane-matthew_00000307_post_disaster.png,minor-damage,1,26,0.46153846153846156
hurricane-matthew_00000373_post_disaster.json,hurricane-matthew_00000373_post_disaster.png,minor-damage,1,137,0.35036496350364965
hurricane-matthew_00000082_post_disaster.json,hurricane-matthew_00000082_post_disaster.png,minor-damage,1,93,0.5698924731182796
hurricane-matthew_00000140_post_disaster.json,hurricane-matthew_00000140_post_disaster.png,destroyed,3,61,0.4098360655737705
hurricane-matthew_00000060_post_disaster.json,hurricane-matthew_00000060_post_disaster.png,minor-damage,1,79,0.35443037974683544
hurricane-matthew_00000007_post_disaster.json,hurricane-matthew_00000007_post_disaster.png,minor-damage,1,33,0.42424242424242425
hurricane-matthew_00000187_post_disaster.json,hurricane-matthew_00000187_post_disaster.png,destroyed,3,0,
hurricane-matthew_00000162_post_disaster.json,hurricane-matthew_00000162_post_disaster.png,destroyed,3,32,0.71875
hurricane-matthew_00000149_post_disaster.json,hurricane-matthew_00000149_post_disaster.png,destroyed,3,24,0.7083333333333334
hurricane-matthew_00000363_post_disaster.json,hurricane-matthew_00000363_post_disaster.png,destroyed,3,7,0.42857142857142855
hurricane-matthew_00000368_post_disaster.json,hurricane-matthew_00000368_post_disaster.png,minor-damage,1,379,0.7889182058047494
hurricane-matthew_00000158_post_disaster.json,hurricane-matthew_00000158_post_disaster.png,major-damage,2,535,0.8242990654205608
hurricane-matthew_00000008_post_disaster.json,hurricane-matthew_00000008_post_disaster.png,minor-damage,1,2,1.0
hurricane-matthew_00000017_post_disaster.json,hurricane-matthew_00000017_post_disaster.png,no-damage,0,56,0.6428571428571429
hurricane-matthew_00000095_post_disaster.json,hurricane-matthew_00000095_post_disaster.png,no-damage,0,193,0.7772020725388601
hurricane-matthew_00000347_post_disaster.json,hurricane-matthew_00000347_post_disaster.png,minor-damage,1,37,0.4864864864864865
hurricane-matthew_00000228_post_disaster.json,hurricane-matthew_00000228_post_disaster.png,destroyed,3,15,0.5333333333333333
hurricane-matthew_00000031_post_disaster.json,hurricane-matthew_00000031_post_disaster.png,minor-damage,1,17,0.8235294117647058
hurricane-matthew_00000296_post_disaster.json,hurricane-matthew_00000296_post_disaster.png,minor-damage,1,338,0.7662721893491125
hurricane-matthew_00000129_post_disaster.json,hurricane-matthew_00000129_post_disaster.png,no-damage,0,80,0.5
hurricane-matthew_00000355_post_disaster.json,hurricane-matthew_00000355_post_disaster.png,minor-damage,1,136,0.47058823529411764
hurricane-matthew_00000233_post_disaster.json,hurricane-matthew_00000233_post_disaster.png,destroyed,3,12,0.5
hurricane-matthew_00000335_post_disaster.json,hurricane-matthew_00000335_post_disaster.png,no-damage,0,56,0.6607142857142857
hurricane-matthew_00000370_post_disaster.json,hurricane-matthew_00000370_post_disaster.png,destroyed,3,0,
hurricane-matthew_00000102_post_disaster.json,hurricane-matthew_00000102_post_disaster.png,minor-damage,1,51,0.6862745098039216
hurricane-matthew_00000089_post_disaster.json,hurricane-matthew_00000089_post_disaster.png,minor-damage,1,453,0.9801324503311258
hurricane-matthew_00000182_post_disaster.json,hurricane-matthew_00000182_post_disaster.png,destroyed,3,26,0.46153846153846156
hurricane-matthew_00000083_post_disaster.json,hurricane-matthew_00000083_post_disaster.png,no-damage,0,71,0.8309859154929577
hurricane-matthew_00000311_post_disaster.json,hurricane-matthew_00000311_post_disaster.png,no-damage,0,153,0.9150326797385621
hurricane-matthew_00000399_post_disaster.json,hurricane-matthew_00000399_post_disaster.png,destroyed,3,73,0.8356164383561644
hurricane-matthew_00000303_post_disaster.json,hurricane-matthew_00000303_post_disaster.png,destroyed,3,2,0.5
hurricane-matthew_00000094_post_disaster.json,hurricane-matthew_00000094_post_disaster.png,minor-damage,1,54,0.8148148148148148
hurricane-matthew_00000080_post_disaster.json,hurricane-matthew_00000080_post_disaster.png,minor-damage,1,115,0.6434782608695652
hurricane-matthew_00000156_post_disaster.json,hurricane-matthew_00000156_post_disaster.png,major-damage,2,641,0.44461778471138846
hurricane-matthew_00000040_post_disaster.json,hurricane-matthew_00000040_post_disaster.png,minor-damage,1,48,0.625
hurricane-matthew_00000093_post_disaster.json,hurricane-matthew_00000093_post_disaster.png,minor-damage,1,4,0.5
hurricane-matthew_00000281_post_disaster.json,hurricane-matthew_00000281_post_disaster.png,destroyed,3,13,0.8461538461538461
hurricane-matthew_00000390_post_disaster.json,hurricane-matthew_00000390_post_disaster.png,destroyed,3,26,0.9615384615384616
hurricane-matthew_00000343_post_disaster.json,hurricane-matthew_00000343_post_disaster.png,minor-damage,1,12,0.75
hurricane-matthew_00000353_post_disaster.json,hurricane-matthew_00000353_post_disaster.png,no-damage,0,71,0.676056338028169
hurricane-matthew_00000223_post_disaster.json,hurricane-matthew_00000223_post_disaster.png,minor-damage,1,35,0.45714285714285713
hurricane-matthew_00000065_post_disaster.json,hurricane-matthew_00000065_post_disaster.png,minor-damage,1,158,0.6518987341772152
hurricane-matthew_00000275_post_disaster.json,hurricane-matthew_00000275_post_disaster.png,destroyed,3,11,1.0
hurricane-matthew_00000380_post_disaster.json,hurricane-matthew_00000380_post_disaster.png,destroyed,3,64,0.828125
