filename,image,majority_subtype,majority_label,n_buildings,majority_share
midwest-flooding_00000408_post_disaster.json,midwest-flooding_00000408_post_disaster.png,no-damage,0,180,0.9944444444444445
midwest-flooding_00000123_post_disaster.json,midwest-flooding_00000123_post_disaster.png,destroyed,3,0,
midwest-flooding_00000328_post_disaster.json,midwest-flooding_00000328_post_disaster.png,no-damage,0,9,0.7777777777777778
midwest-flooding_00000190_post_disaster.json,midwest-flooding_00000190_post_disaster.png,no-damage,0,5,1.0
midwest-flooding_00000388_post_disaster.json,midwest-flooding_00000388_post_disaster.png,no-damage,0,20,1.0
midwest-flooding_00000173_post_disaster.json,midwest-flooding_00000173_post_disaster.png,no-damage,0,22,0.8181818181818182
midwest-flooding_00000285_post_disaster.json,midwest-flooding_00000285_post_disaster.png,no-damage,0,15,0.7333333333333333
midwest-flooding_00000170_post_disaster.json,midwest-flooding_00000170_post_disaster.png,no-damage,0,22,0.6363636363636364
midwest-flooding_00000276_post_disaster.json,midwest-flooding_00000276_post_disaster.png,no-damage,0,17,0.7058823529411765
midwest-flooding_00000171_post_disaster.json,midwest-flooding_00000171_post_disaster.png,no-damage,0,2,0.5
midwest-flooding_00000430_post_disaster.json,midwest-flooding_00000430_post_disaster.png,no-damage,0,22,1.0
midwest-flooding_00000109_post_disaster.json,midwest-flooding_00000109_post_disaster.png,no-damage,0,19,1.0
midwest-flooding_00000177_post_disaster.json,midwest-flooding_00000177_post_disaster.png,destroyed,3,0,
midwest-flooding_00000003_post_disaster.json,midwest-flooding_00000003_post_disaster.png,no-damage,0,191,0.9895287958115183
midwest-flooding_00000165_post_disaster.json,midwest-flooding_00000165_post_disaster.png,destroyed,3,0,
midwest-flooding_00000120_post_disaster.json,midwest-flooding_00000120_post_disaster.png,destroyed,3,1,1.0
midwest-flooding_00000175_post_disaster.json,midwest-flooding_00000175_post_disaster.png,no-damage,0,30,0.7333333333333333
midwest-flooding_00000225_post_disaster.json,midwest-flooding_00000225_post_disaster.png,no-damage,0,1,1.0
midwest-flooding_00000242_post_disaster.json,midwest-flooding_00000242_post_disaster.png,minor-damage,1,3,0.6666666666666666
midwest-flooding_00000153_post_disaster.json,midwest-flooding_00000153_post_disaster.png,destroyed,3,0,
midwest-flooding_00000183_post_disaster.json,midwest-flooding_00000183_post_disaster.png,no-damage,0,5,1.0
midwest-flooding_00000228_post_disaster.json,midwest-flooding_00000228_post_disaster.png,no-damage,0,3,1.0
midwest-flooding_00000279_post_disaster.json,midwest-flooding_00000279_post_disaster.png,no-damage,0,15,0.8666666666666667
midwest-flooding_00000358_post_disaster.json,midwest-flooding_00000358_post_disaster.png,no-damage,0,19,0.8947368421052632
midwest-flooding_00000117_post_disaster.json,midwest-flooding_00000117_post_disaster.png,no-damage,0,13,0.6923076923076923
midwest-flooding_00000200_post_disaster.json,midwest-flooding_00000200_post_disaster.png,destroyed,3,0,
midwest-flooding_00000043_post_disaster.json,midwest-flooding_00000043_post_disaster.png,no-damage,0,67,1.0
midwest-flooding_00000359_post_disaster.json,midwest-flooding_00000359_post_disaster.png,no-damage,0,72,0.9444444444444444
midwest-flooding_00000322_post_disaster.json,midwest-flooding_00000322_post_disaster.png,no-damage,0,26,0.9615384615384616
midwest-flooding_00000394_post_disaster.json,midwest-flooding_00000394_post_disaster.png,no-damage,0,16,0.9375
midwest-flooding_00000229_post_disaster.json,midwest-flooding_00000229_post_disaster.png,no-damage,0,3,1.0
midwest-flooding_00000426_post_disaster.json,midwest-flooding_00000426_post_disaster.png,no-damage,0,10,0.9
midwest-flooding_00000010_post_disaster.json,midwest-flooding_00000010_post_disaster.png,destroyed,3,2,1.0
midwest-flooding_00000182_post_disaster.json,midwest-flooding_00000182_post_disaster.png,destroyed,3,0,
midwest-flooding_00000084_post_disaster.json,midwest-flooding_00000084_post_disaster.png,no-damage,0,5,0.8
midwest-flooding_00000239_post_disaster.json,midwest-flooding_00000239_post_disaster.png,no-damage,0,15,0.8
midwest-flooding_00000282_post_disaster.json,midwest-flooding_00000282_post_disaster.png,no-damage,0,23,0.8695652173913043
midwest-flooding_00000102_post_disaster.json,midwest-flooding_00000102_post_disaster.png,destroyed,3,0,
midwest-flooding_00000253_post_disaster.json,midwest-flooding_00000253_post_disaster.png,no-damage,0,82,0.9634146341463414
midwest-flooding_00000137_post_disaster.json,midwest-flooding_00000137_post_disaster.png,destroyed,3,0,
midwest-flooding_00000277_post_disaster.json,midwest-flooding_00000277_post_disaster.png,no-damage,0,17,1.0
midwest-flooding_00000022_post_disaster.json,midwest-flooding_00000022_post_disaster.png,no-damage,0,277,0.8664259927797834
midwest-flooding_00000059_post_disaster.json,midwest-flooding_00000059_post_disaster.png,no-damage,0,232,1.0
midwest-flooding_00000041_post_disaster.json,midwest-flooding_00000041_post_disaster.png,no-damage,0,113,1.0
midwest-flooding_00000340_post_disaster.json,midwest-flooding_00000340_post_disaster.png,major-damage,2,24,0.5416666666666666
midwest-flooding_00000216_post_disaster.json,midwest-flooding_00000216_post_disaster.png,no-damage,0,12,1.0
midwest-flooding_00000078_post_disaster.json,midwest-flooding_00000078_post_disaster.png,destroyed,3,0,
midwest-flooding_00000152_post_disaster.json,midwest-flooding_00000152_post_disaster.png,destroyed,3,0,
midwest-flooding_00000270_post_disaster.json,midwest-flooding_00000270_post_disaster.png,no-damage,0,24,0.9166666666666666
midwest-flooding_00000436_post_disaster.json,midwest-flooding_00000436_post_disaster.png,destroyed,3,2,1.0
midwest-flooding_00000065_post_disaster.json,midwest-flooding_00000065_post_disaster.png,no-damage,0,57,1.0
midwest-flooding_00000389_post_disaster.json,midwest-flooding_00000389_post_disaster.png,no-damage,0,6,0.8333333333333334
midwest-flooding_00000283_post_disaster.json,midwest-flooding_00000283_post_disaster.png,no-damage,0,18,0.9444444444444444
midwest-flooding_00000211_post_disaster.json,midwest-flooding_00000211_post_disaster.png,destroyed,3,0,
midwest-flooding_00000039_post_disaster.json,midwest-flooding_00000039_post_disaster.png,no-damage,0,45,1.0
midwest-flooding_00000433_post_disaster.json,midwest-flooding_00000433_post_disaster.png,no-damage,0,8,0.875
midwest-flooding_00000219_post_disaster.json,midwest-flooding_00000219_post_disaster.png,no-damage,0,3,1.0
midwest-flooding_00000258_post_disaster.json,midwest-flooding_00000258_post_disaster.png,no-damage,0,44,1.0
midwest-flooding_00000001_post_disaster.json,midwest-flooding_00000001_post_disaster.png,no-damage,0,143,0.8321678321678322
midwest-flooding_00000391_post_disaster.json,midwest-flooding_00000391_post_disaster.png,minor-damage,1,3,1.0
midwest-flooding_00000159_post_disaster.json,midwest-flooding_00000159_post_disaster.png,destroyed,3,0,
midwest-flooding_00000350_post_disaster.json,midwest-flooding_00000350_post_disaster.png,no-damage,0,13,0.9230769230769231
midwest-flooding_00000343_post_disaster.json,midwest-flooding_00000343_post_disaster.png,no-damage,0,16,0.9375
midwest-flooding_00000156_post_disaster.json,midwest-flooding_00000156_post_disaster.png,destroyed,3,0,
midwest-flooding_00000060_post_disaster.json,midwest-flooding_00000060_post_disaster.png,no-damage,0,244,1.0
midwest-flooding_00000095_post_disaster.json,midwest-flooding_00000095_post_disaster.png,no-damage,0,22,0.8636363636363636
midwest-flooding_00000231_post_disaster.json,midwest-flooding_00000231_post_disaster.png,no-damage,0,2,1.0
midwest-flooding_00000316_post_disaster.json,midwest-flooding_00000316_post_disaster.png,no-damage,0,8,1.0
midwest-flooding_00000407_post_disaster.json,midwest-flooding_00000407_post_disaster.png,no-damage,0,15,1.0
midwest-flooding_00000320_post_disaster.json,midwest-flooding_00000320_post_disaster.png,no-damage,0,34,0.8529411764705882
midwest-flooding_00000021_post_disaster.json,midwest-flooding_00000021_post_disaster.png,minor-damage,1,6,0.3333333333333333
midwest-flooding_00000438_post_disaster.json,midwest-flooding_00000438_post_disaster.png,no-damage,0,16,1.0
midwest-flooding_00000386_post_disaster.json,midwest-flooding_00000386_post_disaster.png,no-damage,0,8,1.0
midwest-flooding_00000040_post_disaster.json,midwest-flooding_00000040_post_disaster.png,destroyed,3,0,
midwest-flooding_00000289_post_disaster.json,midwest-flooding_00000289_post_disaster.png,no-damage,0,38,0.9473684210526315
midwest-flooding_00000007_post_disaster.json,midwest-flooding_00000007_post_disaster.png,no-damage,0,54,0.9444444444444444
midwest-flooding_00000193_post_disaster.json,midwest-flooding_00000193_post_disaster.png,no-damage,0,20,1.0
midwest-flooding_00000049_post_disaster.json,midwest-flooding_00000049_post_disaster.png,no-damage,0,211,0.8815165876777251
midwest-flooding_00000353_post_disaster.json,midwest-flooding_00000353_post_disaster.png,no-damage,0,12,0.4166666666666667
midwest-flooding_00000249_post_disaster.json,midwest-flooding_00000249_post_disaster.png,no-damage,0,24,0.7916666666666666
midwest-flooding_00000272_post_disaster.json,midwest-flooding_00000272_post_disaster.png,no-damage,0,4,0.75
midwest-flooding_00000347_post_disaster.json,midwest-flooding_00000347_post_disaster.png,no-damage,0,15,0.6666666666666666
midwest-flooding_00000214_post_disaster.json,midwest-flooding_00000214_post_disaster.png,destroyed,3,0,
midwest-flooding_00000096_post_disaster.json,midwest-flooding_00000096_post_disaster.png,no-damage,0,4,0.75
midwest-flooding_00000209_post_disaster.json,midwest-flooding_00000209_post_disaster.png,destroyed,3,0,
midwest-flooding_00000201_post_disaster.json,midwest-flooding_00000201_post_disaster.png,no-damage,0,8,1.0
midwest-flooding_00000429_post_disaster.json,midwest-flooding_00000429_post_disaster.png,no-damage,0,11,0.8181818181818182
midwest-flooding_00000368_post_disaster.json,midwest-flooding_00000368_post_disaster.png,no-damage,0,21,0.7142857142857143
midwest-flooding_00000110_post_disaster.json,midwest-flooding_00000110_post_disaster.png,destroyed,3,0,
midwest-flooding_00000376_post_disaster.json,midwest-flooding_00000376_post_disaster.png,no-damage,0,20,1.0
midwest-flooding_00000100_post_disaster.json,midwest-flooding_00000100_post_disaster.png,no-damage,0,19,1.0
midwest-flooding_00000068_post_disaster.json,midwest-flooding_00000068_post_disaster.png,no-damage,0,307,1.0
midwest-flooding_00000314_post_disaster.json,midwest-flooding_00000314_post_disaster.png,no-damage,0,28,0.8571428571428571
midwest-flooding_00000238_post_disaster.json,midwest-flooding_00000238_post_disaster.png,no-damage,0,18,0.6111111111111112
midwest-flooding_00000064_post_disaster.json,midwest-flooding_00000064_post_disaster.png,no-damage,0,214,1.0
midwest-flooding_00000194_post_disaster.json,midwest-flooding_00000194_post_disaster.png,no-damage,0,8,1.0
midwest-flooding_00000356_post_disaster.json,midwest-flooding_00000356_post_disaster.png,no-damage,0,8,0.875
midwest-flooding_00000235_post_disaster.json,midwest-flooding_00000235_post_disaster.png,major-damage,2,12,0.4166666666666667
midwest-flooding_00000035_post_disaster.json,midwest-flooding_00000035_post_disaster.png,destroyed,3,0,
midwest-flooding_00000366_post_disaster.json,midwest-flooding_00000366_post_disaster.png,no-damage,0,2,1.0
midwest-flooding_00000357_post_disaster.json,midwest-flooding_00000357_post_disaster.png,no-damage,0,2,1.0
midwest-flooding_00000127_post_disaster.json,midwest-flooding_00000127_post_disaster.png,destroyed,3,0,
midwest-flooding_00000063_post_disaster.json,midwest-flooding_00000063_post_disaster.png,no-damage,0,184,1.0
midwest-flooding_00000319_post_disaster.json,midwest-flooding_00000319_post_disaster.png,no-damage,0,2,1.0
midwest-flooding_00000401_post_disaster.json,midwest-flooding_00000401_post_disaster.png,no-damage,0,7,1.0
midwest-flooding_00000074_post_disaster.json,midwest-flooding_00000074_post_disaster.png,destroyed,3,0,
midwest-flooding_00000151_post_disaster.json,midwest-flooding_00000151_post_disaster.png,no-damage,0,5,1.0
midwest-flooding_00000371_post_disaster.json,midwest-flooding_00000371_post_disaster.png,no-damage,0,6,1.0
